Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75
24.9,6.2,204,0.9308660251665434,24.9,7.259580024215772,204,0.9308660251665434,24.9,7.687308598148031,204,0.9308660251665434,24.9,7.959924325611902,204,0.9308660251665434
23.9,6.4,198,0.9309647174932149,23.9,7.493760024996925,198,0.9309647174932149,23.9,7.935286294862483,198,0.9309647174932149,23.9,8.216696078050996,198,0.9309647174932149
23.1,6.2,193,0.9308660251665434,23.1,7.259580024215772,193,0.9308660251665434,23.1,7.687308598148031,193,0.9308660251665434,23.1,7.959924325611902,193,0.9308660251665434
22.4,6.1,188,0.9307673328398717,22.4,7.142490023825195,188,0.9307673328398717,22.4,7.563319749790804,188,0.9307673328398717,22.4,7.8315384493923546,188,0.9307673328398717
21.7,5.9,183,0.9308660251665434,21.7,6.9083100230440415,183,0.9308660251665434,21.7,7.315342053076352,183,0.9308660251665434,21.7,7.5747666969532625,183,0.9308660251665434
21.1,5.6,178,0.9311621021465581,21.1,6.55704002187231,178,0.9311621021465581,21.1,6.943375508004673,178,0.9311621021465581,21.1,7.189609068294621,178,0.9311621021465581
20.5,5.4,172,0.9314581791265729,20.5,6.322860021091157,172,0.9314581791265729,20.5,6.6953978112902215,172,0.9314581791265729,20.5,6.932837315855528,172,0.9314581791265729
21.4,5.5,164,0.9317542561065877,21.4,6.439950021481733,164,0.9317542561065877,21.4,6.8193866596474475,164,0.9317542561065877,21.4,7.061223192075075,164,0.9317542561065877
23.6,5.9,156,0.9322477177399457,23.6,6.9083100230440415,156,0.9322477177399457,23.6,7.315342053076352,156,0.9322477177399457,23.6,7.5747666969532625,156,0.9322477177399457
25.9,6.5,149,0.9327411793733037,25.9,7.610850025387502,149,0.9327411793733037,25.9,8.05927514321971,149,0.9327411793733037,25.9,8.345081954270542,149,0.9327411793733037
27.8,6.3,143,0.9328398716999754,27.8,7.376670024606348,143,0.9328398716999754,27.8,7.8112974465052565,143,0.9328398716999754,27.8,8.08831020183145,143,0.9328398716999754
29.3,5.4,136,0.9325437947199605,29.3,6.322860021091157,136,0.9325437947199605,29.3,6.6953978112902215,136,0.9325437947199605,29.3,6.932837315855528,136,0.9325437947199605
30.8,4.6,126,0.9322477177399457,30.8,5.3861400179665395,126,0.9322477177399457,30.8,5.70348702443241,126,0.9322477177399457,30.8,5.905750306099153,126,0.9322477177399457
32.1,3.8,115,0.9316555637799161,32.1,4.449420014841924,115,0.9316555637799161,32.1,4.711576237574599,115,0.9316555637799161,32.1,4.878663296342778,115,0.9316555637799161
33.1,3.0,101,0.9307673328398717,33.1,3.512700011717309,101,0.9307673328398717,33.1,3.719665450716789,101,0.9307673328398717,33.1,3.8515762865864045,101,0.9307673328398717
34.0,2.5,81,0.9298791018998274,34.0,2.927250009764424,81,0.9298791018998274,34.0,3.099721208930658,81,0.9298791018998274,34.0,3.20964690548867,81,0.9298791018998274
34.5,2.2,60,0.9292869479397977,34.5,2.575980008592693,60,0.9292869479397977,34.5,2.727754663858979,60,0.9292869479397977,34.5,2.8244892768300303,60,0.9292869479397977
34.5,2.1,41,0.9288921786331114,34.5,2.458890008202116,41,0.9288921786331114,34.5,2.6037658155017525,41,0.9288921786331114,34.5,2.6961034006104834,41,0.9288921786331114
34.5,2.1,21,0.9284974093264248,34.5,2.458890008202116,21,0.9284974093264248,34.5,2.6037658155017525,21,0.9284974093264248,34.5,2.6961034006104834,21,0.9284974093264248
33.8,2.2,10,0.9285961016530965,33.8,2.575980008592693,10,0.9285961016530965,33.8,2.727754663858979,10,0.9285961016530965,33.8,2.8244892768300303,10,0.9285961016530965
32.5,2.2,5,0.9290895632864544,32.5,2.575980008592693,5,0.9290895632864544,32.5,2.727754663858979,5,0.9290895632864544,32.5,2.8244892768300303,5,0.9290895632864544
31.2,2.1,358,0.9295830249198125,31.2,2.458890008202116,358,0.9295830249198125,31.2,2.6037658155017525,358,0.9295830249198125,31.2,2.6961034006104834,358,0.9295830249198125
29.8,2.5,348,0.9299777942264988,29.8,2.927250009764424,348,0.9299777942264988,29.8,3.099721208930658,348,0.9299777942264988,29.8,3.20964690548867,348,0.9299777942264988
28.4,3.3,337,0.9301751788798421,28.4,3.8639700128890393,337,0.9301751788798421,28.4,4.091631995788468,337,0.9301751788798421,28.4,4.236733915245045,337,0.9301751788798421
27.0,4.2,331,0.9302738712065137,27.0,4.917780016404232,331,0.9302738712065137,27.0,5.207531631003505,331,0.9302738712065137,27.0,5.392206801220967,331,0.9302738712065137
25.9,4.8,328,0.9302738712065137,25.9,5.620320018747694,328,0.9302738712065137,25.9,5.951464721146863,328,0.9302738712065137,25.9,6.162522058538247,328,0.9302738712065137
25.1,5.1,325,0.9300764865531704,25.1,5.971590019919424,325,0.9300764865531704,25.1,6.323431266218542,325,0.9300764865531704,25.1,6.547679687196887,325,0.9300764865531704
24.3,5.5,323,0.9298791018998274,24.3,6.439950021481733,323,0.9298791018998274,24.3,6.8193866596474475,323,0.9298791018998274,24.3,7.061223192075075,323,0.9298791018998274
23.6,5.5,322,0.9297804095731557,23.6,6.439950021481733,322,0.9297804095731557,23.6,6.8193866596474475,322,0.9297804095731557,23.6,7.061223192075075,322,0.9297804095731557
23.0,5.2,321,0.9298791018998274,23.0,6.088680020310003,321,0.9298791018998274,23.0,6.447420114575769,321,0.9298791018998274,23.0,6.676065563416434,321,0.9298791018998274
22.4,5.0,321,0.9298791018998274,22.4,5.854500019528848,321,0.9298791018998274,22.4,6.199442417861316,321,0.9298791018998274,22.4,6.41929381097734,321,0.9298791018998274
23.3,4.9,318,0.9299777942264988,23.3,5.737410019138272,318,0.9299777942264988,23.3,6.07545356950409,318,0.9299777942264988,23.3,6.2909079347577945,318,0.9299777942264988
25.7,5.1,313,0.9302738712065137,25.7,5.971590019919424,313,0.9302738712065137,25.7,6.323431266218542,313,0.9302738712065137,25.7,6.547679687196887,313,0.9302738712065137
28.1,5.3,308,0.9305699481865285,28.1,6.205770020700579,308,0.9305699481865285,28.1,6.571408962932995,308,0.9305699481865285,28.1,6.804451439635981,308,0.9305699481865285
30.2,5.3,304,0.9304712558598569,30.2,6.205770020700579,304,0.9304712558598569,30.2,6.571408962932995,304,0.9304712558598569,30.2,6.804451439635981,304,0.9304712558598569
31.9,5.3,301,0.9299777942264988,31.9,6.205770020700579,301,0.9299777942264988,31.9,6.571408962932995,301,0.9299777942264988,31.9,6.804451439635981,301,0.9299777942264988
33.6,5.4,297,0.9295830249198125,33.6,6.322860021091157,297,0.9295830249198125,33.6,6.6953978112902215,297,0.9295830249198125,33.6,6.932837315855528,297,0.9295830249198125
34.8,5.7,295,0.9289908709597828,34.8,6.674130022262887,295,0.9289908709597828,34.8,7.0673643563618995,295,0.9289908709597828,34.8,7.317994944514169,295,0.9289908709597828
35.7,6.2,294,0.9283000246730817,35.7,7.259580024215772,294,0.9283000246730817,35.7,7.687308598148031,294,0.9283000246730817,35.7,7.959924325611902,294,0.9283000246730817
36.5,6.8,293,0.9276091783863805,36.5,7.962120026559233,293,0.9276091783863805,36.5,8.431241688291388,293,0.9276091783863805,36.5,8.730239582929183,293,0.9276091783863805
36.6,7.1,289,0.9272144090796941,36.6,8.313390027730964,289,0.9272144090796941,36.6,8.803208233363067,289,0.9272144090796941,36.6,9.115397211587823,289,0.9272144090796941
36.0,7.3,284,0.9270170244263508,36.0,8.547570028512117,284,0.9270170244263508,36.0,9.051185930077521,284,0.9270170244263508,36.0,9.372168964026917,284,0.9270170244263508
35.5,7.5,278,0.9269183320996793,35.5,8.781750029293272,278,0.9269183320996793,35.5,9.299163626791973,278,0.9269183320996793,35.5,9.62894071646601,278,0.9269183320996793
34.5,7.3,274,0.9270170244263508,34.5,8.547570028512117,274,0.9270170244263508,34.5,9.051185930077521,274,0.9270170244263508,34.5,9.372168964026917,274,0.9270170244263508
33.2,6.6,271,0.9273131014063657,33.2,7.727940025778079,271,0.9273131014063657,33.2,8.183263991576936,271,0.9273131014063657,33.2,8.47346783049009,271,0.9273131014063657
31.9,5.9,267,0.9276091783863805,31.9,6.9083100230440415,267,0.9276091783863805,31.9,7.315342053076352,267,0.9276091783863805,31.9,7.5747666969532625,267,0.9276091783863805
30.6,5.7,259,0.9280039476930668,30.6,6.674130022262887,259,0.9280039476930668,30.6,7.0673643563618995,259,0.9280039476930668,30.6,7.317994944514169,259,0.9280039476930668
29.2,5.9,248,0.9283987169997533,29.2,6.9083100230440415,248,0.9283987169997533,29.2,7.315342053076352,248,0.9283987169997533,29.2,7.5747666969532625,248,0.9283987169997533
27.8,6.4,239,0.9286947939797681,27.8,7.493760024996925,239,0.9286947939797681,27.8,7.935286294862483,239,0.9286947939797681,27.8,8.216696078050996,239,0.9286947939797681
26.6,6.6,231,0.9288921786331114,26.6,7.727940025778079,231,0.9288921786331114,26.6,8.183263991576936,231,0.9288921786331114,26.6,8.47346783049009,231,0.9288921786331114
25.6,6.5,224,0.9289908709597828,25.6,7.610850025387502,224,0.9289908709597828,25.6,8.05927514321971,224,0.9289908709597828,25.6,8.345081954270542,224,0.9289908709597828
24.6,6.4,217,0.9290895632864544,24.6,7.493760024996925,217,0.9290895632864544,24.6,7.935286294862483,217,0.9290895632864544,24.6,8.216696078050996,217,0.9290895632864544
23.7,6.3,211,0.9292869479397977,23.7,7.376670024606348,211,0.9292869479397977,23.7,7.8112974465052565,211,0.9292869479397977,23.7,8.08831020183145,211,0.9292869479397977
22.8,6.1,206,0.9296817172464841,22.8,7.142490023825195,206,0.9296817172464841,22.8,7.563319749790804,206,0.9296817172464841,22.8,7.8315384493923546,206,0.9296817172464841
21.9,6.0,201,0.9299777942264988,21.9,7.025400023434618,201,0.9299777942264988,21.9,7.439330901433578,201,0.9299777942264988,21.9,7.703152573172809,201,0.9299777942264988
22.4,5.8,194,0.9304712558598569,22.4,6.791220022653464,194,0.9304712558598569,22.4,7.191353204719125,194,0.9304712558598569,22.4,7.446380820733715,194,0.9304712558598569
24.1,5.7,187,0.9309647174932149,24.1,6.674130022262887,187,0.9309647174932149,24.1,7.0673643563618995,187,0.9309647174932149,24.1,7.317994944514169,187,0.9309647174932149
25.8,5.7,180,0.9314581791265729,25.8,6.674130022262887,180,0.9314581791265729,25.8,7.0673643563618995,180,0.9314581791265729,25.8,7.317994944514169,180,0.9314581791265729
27.5,5.3,177,0.9315568714532445,27.5,6.205770020700579,177,0.9315568714532445,27.5,6.571408962932995,177,0.9315568714532445,27.5,6.804451439635981,177,0.9315568714532445
29.2,4.5,181,0.9312607944732297,29.2,5.269050017575963,181,0.9312607944732297,29.2,5.579498176075184,181,0.9312607944732297,29.2,5.777364429879606,181,0.9312607944732297
30.9,3.8,186,0.9309647174932149,30.9,4.449420014841924,186,0.9309647174932149,30.9,4.711576237574599,186,0.9309647174932149,30.9,4.878663296342778,186,0.9309647174932149
32.3,3.2,196,0.9304712558598569,32.3,3.7468800124984627,196,0.9304712558598569,32.3,3.9676431474312417,196,0.9304712558598569,32.3,4.108348039025498,196,0.9304712558598569
33.4,3.0,212,0.9297804095731557,33.4,3.512700011717309,212,0.9297804095731557,33.4,3.719665450716789,212,0.9297804095731557,33.4,3.8515762865864045,212,0.9297804095731557
34.4,3.0,229,0.9290895632864544,34.4,3.512700011717309,229,0.9290895632864544,34.4,3.719665450716789,229,0.9290895632864544,34.4,3.8515762865864045,229,0.9290895632864544
34.8,3.2,240,0.9287934863064397,34.8,3.7468800124984627,240,0.9287934863064397,34.8,3.9676431474312417,240,0.9287934863064397,34.8,4.108348039025498,240,0.9287934863064397
34.7,3.4,241,0.9285961016530965,34.7,3.9810600132796163,241,0.9285961016530965,34.7,4.215620844145694,241,0.9285961016530965,34.7,4.365119791464592,241,0.9285961016530965
34.6,3.6,242,0.9284974093264248,34.6,4.215240014060771,242,0.9284974093264248,34.6,4.463598540860147,242,0.9284974093264248,34.6,4.621891543903685,242,0.9284974093264248
33.7,3.6,238,0.9286947939797681,33.7,4.215240014060771,238,0.9286947939797681,33.7,4.463598540860147,238,0.9286947939797681,33.7,4.621891543903685,238,0.9286947939797681
32.2,3.4,228,0.9291882556131261,32.2,3.9810600132796163,228,0.9291882556131261,32.2,4.215620844145694,228,0.9291882556131261,32.2,4.365119791464592,228,0.9291882556131261
30.7,3.4,216,0.9295830249198125,30.7,3.9810600132796163,216,0.9295830249198125,30.7,4.215620844145694,216,0.9295830249198125,30.7,4.365119791464592,216,0.9295830249198125
29.2,3.5,206,0.9298791018998274,29.2,4.098150013670194,206,0.9298791018998274,29.2,4.33960969250292,206,0.9298791018998274,29.2,4.493505667684139,206,0.9298791018998274
27.7,3.7,197,0.9299777942264988,27.7,4.332330014451348,197,0.9299777942264988,27.7,4.587587389217373,197,0.9299777942264988,27.7,4.750277420123233,197,0.9299777942264988
26.3,4.0,189,0.9300764865531704,26.3,4.683600015623078,189,0.9300764865531704,26.3,4.959553934289052,189,0.9300764865531704,26.3,5.135435048781873,189,0.9300764865531704
25.2,4.0,181,0.9299777942264988,25.2,4.683600015623078,181,0.9299777942264988,25.2,4.959553934289052,181,0.9299777942264988,25.2,5.135435048781873,181,0.9299777942264988
24.3,3.8,172,0.9297804095731557,24.3,4.449420014841924,172,0.9297804095731557,24.3,4.711576237574599,172,0.9297804095731557,24.3,4.878663296342778,172,0.9297804095731557
23.4,3.8,162,0.9296817172464841,23.4,4.449420014841924,162,0.9296817172464841,23.4,4.711576237574599,162,0.9296817172464841,23.4,4.878663296342778,162,0.9296817172464841
22.7,3.8,153,0.9296817172464841,22.7,4.449420014841924,153,0.9296817172464841,22.7,4.711576237574599,153,0.9296817172464841,22.7,4.878663296342778,153,0.9296817172464841
22.1,4.0,145,0.9299777942264988,22.1,4.683600015623078,145,0.9299777942264988,22.1,4.959553934289052,145,0.9299777942264988,22.1,5.135435048781873,145,0.9299777942264988
21.5,4.2,137,0.9301751788798421,21.5,4.917780016404232,137,0.9301751788798421,21.5,5.207531631003505,137,0.9301751788798421,21.5,5.392206801220967,137,0.9301751788798421
22.5,4.5,124,0.9305699481865285,22.5,5.269050017575963,124,0.9305699481865285,22.5,5.579498176075184,124,0.9305699481865285,22.5,5.777364429879606,124,0.9305699481865285
25.2,5.3,110,0.9310634098198864,25.2,6.205770020700579,110,0.9310634098198864,25.2,6.571408962932995,110,0.9310634098198864,25.2,6.804451439635981,110,0.9310634098198864
27.8,6.2,100,0.9315568714532445,27.8,7.259580024215772,100,0.9315568714532445,27.8,7.687308598148031,100,0.9315568714532445,27.8,7.959924325611902,100,0.9315568714532445
30.0,6.3,91,0.9315568714532445,30.0,7.376670024606348,91,0.9315568714532445,30.0,7.8112974465052565,91,0.9315568714532445,30.0,8.08831020183145,91,0.9315568714532445
31.8,5.6,80,0.9312607944732297,31.8,6.55704002187231,80,0.9312607944732297,31.8,6.943375508004673,80,0.9312607944732297,31.8,7.189609068294621,80,0.9312607944732297
33.5,5.2,66,0.9309647174932149,33.5,6.088680020310003,66,0.9309647174932149,33.5,6.447420114575769,66,0.9309647174932149,33.5,6.676065563416434,66,0.9309647174932149
34.9,4.6,52,0.9304712558598569,34.9,5.3861400179665395,52,0.9304712558598569,34.9,5.70348702443241,52,0.9304712558598569,34.9,5.905750306099153,52,0.9304712558598569
35.9,4.0,33,0.9296817172464841,35.9,4.683600015623078,33,0.9296817172464841,35.9,4.959553934289052,33,0.9296817172464841,35.9,5.135435048781873,33,0.9296817172464841
36.8,3.9,11,0.9289908709597828,36.8,4.566510015232501,11,0.9289908709597828,36.8,4.835565085931825,11,0.9289908709597828,36.8,5.007049172562326,11,0.9289908709597828
37.2,4.0,353,0.9283987169997533,37.2,4.683600015623078,353,0.9283987169997533,37.2,4.959553934289052,353,0.9283987169997533,37.2,5.135435048781873,353,0.9283987169997533
37.0,4.1,341,0.9280039476930668,37.0,4.800690016013655,341,0.9280039476930668,37.0,5.083542782646278,341,0.9280039476930668,37.0,5.2638209250014185,341,0.9280039476930668
36.8,4.3,329,0.927707870713052,36.8,5.034870016794809,329,0.927707870713052,36.8,5.331520479360731,329,0.927707870713052,36.8,5.520592677440512,329,0.927707870713052
36.0,4.4,326,0.927707870713052,36.0,5.151960017185386,326,0.927707870713052,36.0,5.455509327717958,326,0.927707870713052,36.0,5.6489785536600605,326,0.927707870713052
34.6,4.3,330,0.9282013323464101,34.6,5.034870016794809,330,0.9282013323464101,34.6,5.331520479360731,330,0.9282013323464101,34.6,5.520592677440512,330,0.9282013323464101
33.3,4.2,334,0.9285961016530965,33.3,4.917780016404232,334,0.9285961016530965,33.3,5.207531631003505,334,0.9285961016530965,33.3,5.392206801220967,334,0.9285961016530965
31.9,4.3,332,0.9288921786331114,31.9,5.034870016794809,332,0.9288921786331114,31.9,5.331520479360731,332,0.9288921786331114,31.9,5.520592677440512,332,0.9288921786331114
30.4,4.7,326,0.9290895632864544,30.4,5.503230018357117,326,0.9290895632864544,30.4,5.827475872789637,326,0.9290895632864544,30.4,6.034136182318701,326,0.9290895632864544
29.0,5.2,322,0.9292869479397977,29.0,6.088680020310003,322,0.9292869479397977,29.0,6.447420114575769,322,0.9292869479397977,29.0,6.676065563416434,322,0.9292869479397977
27.8,5.3,317,0.9292869479397977,27.8,6.205770020700579,317,0.9292869479397977,27.8,6.571408962932995,317,0.9292869479397977,27.8,6.804451439635981,317,0.9292869479397977
26.9,5.2,311,0.9289908709597828,26.9,6.088680020310003,311,0.9289908709597828,26.9,6.447420114575769,311,0.9289908709597828,26.9,6.676065563416434,311,0.9289908709597828
26.0,5.1,304,0.9287934863064397,26.0,5.971590019919424,304,0.9287934863064397,26.0,6.323431266218542,304,0.9287934863064397,26.0,6.547679687196887,304,0.9287934863064397
25.1,4.9,298,0.9287934863064397,25.1,5.737410019138272,298,0.9287934863064397,25.1,6.07545356950409,298,0.9287934863064397,25.1,6.2909079347577945,298,0.9287934863064397
24.3,4.5,293,0.9289908709597828,24.3,5.269050017575963,293,0.9289908709597828,24.3,5.579498176075184,293,0.9289908709597828,24.3,5.777364429879606,293,0.9289908709597828
23.6,4.2,286,0.9290895632864544,23.6,4.917780016404232,286,0.9290895632864544,23.6,5.207531631003505,286,0.9290895632864544,23.6,5.392206801220967,286,0.9290895632864544
24.5,3.8,282,0.9294843325931408,24.5,4.449420014841924,282,0.9294843325931408,24.5,4.711576237574599,282,0.9294843325931408,24.5,4.878663296342778,282,0.9294843325931408
26.9,3.2,281,0.9301751788798421,26.9,3.7468800124984627,281,0.9301751788798421,26.9,3.9676431474312417,281,0.9301751788798421,26.9,4.108348039025498,281,0.9301751788798421
29.4,2.5,279,0.9308660251665434,29.4,2.927250009764424,279,0.9308660251665434,29.4,3.099721208930658,279,0.9308660251665434,29.4,3.20964690548867,279,0.9308660251665434
31.6,2.2,284,0.9309647174932149,31.6,2.575980008592693,284,0.9309647174932149,31.6,2.727754663858979,284,0.9309647174932149,31.6,2.8244892768300303,284,0.9309647174932149
33.5,2.2,297,0.9306686405132001,33.5,2.575980008592693,297,0.9306686405132001,33.5,2.727754663858979,297,0.9306686405132001,33.5,2.8244892768300303,297,0.9306686405132001
35.4,2.3,310,0.9303725635331853,35.4,2.6930700089832698,310,0.9303725635331853,35.4,2.851743512216205,310,0.9303725635331853,35.4,2.9528751530495767,310,0.9303725635331853
36.8,2.9,316,0.9299777942264988,36.8,3.395610011326732,316,0.9299777942264988,36.8,3.5956766023595623,316,0.9299777942264988,36.8,3.7231904103668576,316,0.9299777942264988
37.8,3.8,318,0.9292869479397977,37.8,4.449420014841924,318,0.9292869479397977,37.8,4.711576237574599,318,0.9292869479397977,37.8,4.878663296342778,318,0.9292869479397977
38.7,4.7,319,0.9285961016530965,38.7,5.503230018357117,319,0.9285961016530965,38.7,5.827475872789637,319,0.9285961016530965,38.7,6.034136182318701,319,0.9285961016530965
39.0,5.3,316,0.9281026400197384,39.0,6.205770020700579,316,0.9281026400197384,39.0,6.571408962932995,316,0.9281026400197384,39.0,6.804451439635981,316,0.9281026400197384
38.5,5.5,311,0.9278065630397236,38.5,6.439950021481733,311,0.9278065630397236,38.5,6.8193866596474475,311,0.9278065630397236,38.5,7.061223192075075,311,0.9278065630397236
38.0,5.8,306,0.9275104860597088,38.0,6.791220022653464,306,0.9275104860597088,38.0,7.191353204719125,306,0.9275104860597088,38.0,7.446380820733715,306,0.9275104860597088
37.1,5.8,305,0.9276091783863805,37.1,6.791220022653464,305,0.9276091783863805,37.1,7.191353204719125,305,0.9276091783863805,37.1,7.446380820733715,305,0.9276091783863805
35.7,5.5,306,0.9282013323464101,35.7,6.439950021481733,306,0.9282013323464101,35.7,6.8193866596474475,306,0.9282013323464101,35.7,7.061223192075075,306,0.9282013323464101
34.4,5.2,307,0.9287934863064397,34.4,6.088680020310003,307,0.9287934863064397,34.4,6.447420114575769,307,0.9287934863064397,34.4,6.676065563416434,307,0.9287934863064397
32.9,5.0,302,0.9292869479397977,32.9,5.854500019528848,302,0.9292869479397977,32.9,6.199442417861316,302,0.9292869479397977,32.9,6.41929381097734,302,0.9292869479397977
31.4,4.9,292,0.9295830249198125,31.4,5.737410019138272,292,0.9295830249198125,31.4,6.07545356950409,292,0.9295830249198125,31.4,6.2909079347577945,292,0.9295830249198125
29.9,5.0,283,0.9298791018998274,29.9,5.854500019528848,283,0.9298791018998274,29.9,6.199442417861316,283,0.9298791018998274,29.9,6.41929381097734,283,0.9298791018998274
28.7,4.9,274,0.9298791018998274,28.7,5.737410019138272,274,0.9298791018998274,28.7,6.07545356950409,274,0.9298791018998274,28.7,6.2909079347577945,274,0.9298791018998274
27.8,4.7,265,0.9295830249198125,27.8,5.503230018357117,265,0.9295830249198125,27.8,5.827475872789637,265,0.9295830249198125,27.8,6.034136182318701,265,0.9295830249198125
26.9,4.6,256,0.9292869479397977,26.9,5.3861400179665395,256,0.9292869479397977,26.9,5.70348702443241,256,0.9292869479397977,26.9,5.905750306099153,256,0.9292869479397977
26.1,4.4,249,0.9292869479397977,26.1,5.151960017185386,249,0.9292869479397977,26.1,5.455509327717958,249,0.9292869479397977,26.1,5.6489785536600605,249,0.9292869479397977
25.4,4.2,246,0.9293856402664693,25.4,4.917780016404232,246,0.9293856402664693,25.4,5.207531631003505,246,0.9293856402664693,25.4,5.392206801220967,246,0.9293856402664693
24.7,4.0,242,0.9294843325931408,24.7,4.683600015623078,242,0.9294843325931408,24.7,4.959553934289052,242,0.9294843325931408,24.7,5.135435048781873,242,0.9294843325931408
25.5,4.0,239,0.9296817172464841,25.5,4.683600015623078,239,0.9296817172464841,25.5,4.959553934289052,239,0.9296817172464841,25.5,5.135435048781873,239,0.9296817172464841
27.7,4.2,237,0.9301751788798421,27.7,4.917780016404232,237,0.9301751788798421,27.7,5.207531631003505,237,0.9301751788798421,27.7,5.392206801220967,237,0.9301751788798421
29.9,4.4,236,0.9305699481865285,29.9,5.151960017185386,236,0.9305699481865285,29.9,5.455509327717958,236,0.9305699481865285,29.9,5.6489785536600605,236,0.9305699481865285
31.9,4.2,241,0.9305699481865285,31.9,4.917780016404232,241,0.9305699481865285,31.9,5.207531631003505,241,0.9305699481865285,31.9,5.392206801220967,241,0.9305699481865285
33.7,3.8,253,0.9301751788798421,33.7,4.449420014841924,253,0.9301751788798421,33.7,4.711576237574599,253,0.9301751788798421,33.7,4.878663296342778,253,0.9301751788798421
35.4,3.6,269,0.9298791018998274,35.4,4.215240014060771,269,0.9298791018998274,35.4,4.463598540860147,269,0.9298791018998274,35.4,4.621891543903685,269,0.9298791018998274
36.8,3.9,283,0.9292869479397977,36.8,4.566510015232501,283,0.9292869479397977,36.8,4.835565085931825,283,0.9292869479397977,36.8,5.007049172562326,283,0.9292869479397977
37.8,4.6,292,0.9285961016530965,37.8,5.3861400179665395,292,0.9285961016530965,37.8,5.70348702443241,292,0.9285961016530965,37.8,5.905750306099153,292,0.9285961016530965
38.7,5.3,298,0.9279052553663953,38.7,6.205770020700579,298,0.9279052553663953,38.7,6.571408962932995,298,0.9279052553663953,38.7,6.804451439635981,298,0.9279052553663953
39.0,5.8,301,0.9273131014063657,39.0,6.791220022653464,301,0.9273131014063657,39.0,7.191353204719125,301,0.9273131014063657,39.0,7.446380820733715,301,0.9273131014063657
38.5,6.1,298,0.9270170244263508,38.5,7.142490023825195,298,0.9270170244263508,38.5,7.563319749790804,298,0.9270170244263508,38.5,7.8315384493923546,298,0.9270170244263508
38.0,6.4,295,0.926720947446336,38.0,7.493760024996925,295,0.926720947446336,38.0,7.935286294862483,295,0.926720947446336,38.0,8.216696078050996,295,0.926720947446336
37.3,6.3,295,0.9268196397730076,37.3,7.376670024606348,295,0.9268196397730076,37.3,7.8112974465052565,295,0.9268196397730076,37.3,8.08831020183145,295,0.9268196397730076
36.2,5.7,296,0.9273131014063657,36.2,6.674130022262887,296,0.9273131014063657,36.2,7.0673643563618995,296,0.9273131014063657,36.2,7.317994944514169,296,0.9273131014063657
35.2,5.2,297,0.9278065630397236,35.2,6.088680020310003,297,0.9278065630397236,35.2,6.447420114575769,297,0.9278065630397236,35.2,6.676065563416434,297,0.9278065630397236
33.9,4.9,297,0.9282013323464101,33.9,5.737410019138272,297,0.9282013323464101,33.9,6.07545356950409,297,0.9282013323464101,33.9,6.2909079347577945,297,0.9282013323464101
32.2,4.9,294,0.9284974093264248,32.2,5.737410019138272,294,0.9284974093264248,32.2,6.07545356950409,294,0.9284974093264248,32.2,6.2909079347577945,294,0.9284974093264248
30.6,4.8,291,0.9287934863064397,30.6,5.620320018747694,291,0.9287934863064397,30.6,5.951464721146863,291,0.9287934863064397,30.6,6.162522058538247,291,0.9287934863064397
29.3,4.6,290,0.9288921786331114,29.3,5.3861400179665395,290,0.9288921786331114,29.3,5.70348702443241,290,0.9288921786331114,29.3,5.905750306099153,290,0.9288921786331114
28.4,4.3,291,0.9285961016530965,28.4,5.034870016794809,291,0.9285961016530965,28.4,5.331520479360731,291,0.9285961016530965,28.4,5.520592677440512,291,0.9285961016530965
27.5,4.0,293,0.9283000246730817,27.5,4.683600015623078,293,0.9283000246730817,27.5,4.959553934289052,293,0.9283000246730817,27.5,5.135435048781873,293,0.9283000246730817
26.6,3.8,295,0.9283000246730817,26.6,4.449420014841924,295,0.9283000246730817,26.6,4.711576237574599,295,0.9283000246730817,26.6,4.878663296342778,295,0.9283000246730817
25.9,3.6,297,0.9283987169997533,25.9,4.215240014060771,297,0.9283987169997533,25.9,4.463598540860147,297,0.9283987169997533,25.9,4.621891543903685,297,0.9283987169997533
25.2,3.4,300,0.9284974093264248,25.2,3.9810600132796163,300,0.9284974093264248,25.2,4.215620844145694,300,0.9284974093264248,25.2,4.365119791464592,300,0.9284974093264248
26.2,3.5,299,0.9287934863064397,26.2,4.098150013670194,299,0.9287934863064397,26.2,4.33960969250292,299,0.9287934863064397,26.2,4.493505667684139,299,0.9287934863064397
28.7,3.7,295,0.9292869479397977,28.7,4.332330014451348,295,0.9292869479397977,28.7,4.587587389217373,295,0.9292869479397977,28.7,4.750277420123233,295,0.9292869479397977
31.2,4.0,292,0.9297804095731557,31.2,4.683600015623078,292,0.9297804095731557,31.2,4.959553934289052,292,0.9297804095731557,31.2,5.135435048781873,292,0.9297804095731557
33.0,4.5,294,0.9298791018998274,33.0,5.269050017575963,294,0.9298791018998274,33.0,5.579498176075184,294,0.9298791018998274,33.0,5.777364429879606,294,0.9298791018998274
34.3,5.3,301,0.9295830249198125,34.3,6.205770020700579,301,0.9295830249198125,34.3,6.571408962932995,301,0.9295830249198125,34.3,6.804451439635981,301,0.9295830249198125
